pipeline,resource,organisation,value,entity
parish,,government-organisation:D303,E04001633,130001351
parish,,government-organisation:D303,E04001634,130001352
parish,,government-organisation:D303,E04001635,130001353
parish,,government-organisation:D303,E04001636,130001354
parish,,government-organisation:D303,E04001637,130001355
parish,,government-organisation:D303,E04001639,130001356
parish,,government-organisation:D303,E04001640,130001357
parish,,government-organisation:D303,E04001641,130001358
parish,,government-organisation:D303,E04001642,130001359
parish,,government-organisation:D303,E04001643,130001360
parish,,government-organisation:D303,E04001645,130001361
parish,,government-organisation:D303,E04001646,130001362
parish,,government-organisation:D303,E04001647,130001363
parish,,government-organisation:D303,E04001649,130001364
parish,,government-organisation:D303,E04001650,130001365
parish,,government-organisation:D303,E04001654,130001366
parish,,government-organisation:D303,E04001655,130001367
parish,,government-organisation:D303,E04001657,130001368
parish,,government-organisation:D303,E04001658,130001369
parish,,government-organisation:D303,E04001659,130001370
parish,,government-organisation:D303,E04001661,130001371
parish,,government-organisation:D303,E04001662,130001372
parish,,government-organisation:D303,E04001663,130001373
parish,,government-organisation:D303,E04001664,130001374
parish,,government-organisation:D303,E04001665,130001375
parish,,government-organisation:D303,E04001666,130001376
parish,,government-organisation:D303,E04001667,130001377
parish,,government-organisation:D303,E04001668,130001378
parish,,government-organisation:D303,E04001669,130001379
parish,,government-organisation:D303,E04001670,130001380
parish,,government-organisation:D303,E04001674,130001381
parish,,government-organisation:D303,E04001675,130001382
parish,,government-organisation:D303,E04001676,130001383
parish,,government-organisation:D303,E04001677,130001384
parish,,government-organisation:D303,E04001678,130001385
parish,,government-organisation:D303,E04001679,130001386
parish,,government-organisation:D303,E04001680,130001387
parish,,government-organisation:D303,E04001682,130001388
parish,,government-organisation:D303,E04001684,130001389
parish,,government-organisation:D303,E04001685,130001390
parish,,government-organisation:D303,E04001686,130001391
parish,,government-organisation:D303,E04001687,130001392
parish,,government-organisation:D303,E04001688,130001393
parish,,government-organisation:D303,E04001689,130001394
parish,,government-organisation:D303,E04001690,130001395
parish,,government-organisation:D303,E04001691,130001396
parish,,government-organisation:D303,E04001692,130001397
parish,,government-organisation:D303,E04001693,130001398
parish,,government-organisation:D303,E04001695,130001399
parish,,government-organisation:D303,E04001697,130001400
parish,,government-organisation:D303,E04001699,130001401
parish,,government-organisation:D303,E04001700,130001402
parish,,government-organisation:D303,E04001701,130001403
parish,,government-organisation:D303,E04001702,130001404
parish,,government-organisation:D303,E04001703,130001405
parish,,government-organisation:D303,E04001704,130001406
parish,,government-organisation:D303,E04001705,130001407
parish,,government-organisation:D303,E04001706,130001408
parish,,government-organisation:D303,E04001707,130001409
parish,,government-organisation:D303,E04001712,130001410
parish,,government-organisation:D303,E04001713,130001411
parish,,government-organisation:D303,E04001718,130001412
parish,,government-organisation:D303,E04001719,130001413
parish,,government-organisation:D303,E04001720,130001414
parish,,government-organisation:D303,E04001722,130001415
parish,,government-organisation:D303,E04001726,130001416
parish,,government-organisation:D303,E04001727,130001417
parish,,government-organisation:D303,E04001733,130001418
parish,,government-organisation:D303,E04001734,130001419
parish,,government-organisation:D303,E04001736,130001420
parish,,government-organisation:D303,E04001739,130001421
parish,,government-organisation:D303,E04001743,130001422
parish,,government-organisation:D303,E04001744,130001423
parish,,government-organisation:D303,E04001745,130001424
parish,,government-organisation:D303,E04001746,130001425
parish,,government-organisation:D303,E04001749,130001426
parish,,government-organisation:D303,E04001750,130001427
parish,,government-organisation:D303,E04001754,130001428
parish,,government-organisation:D303,E04001755,130001429
parish,,government-organisation:D303,E04001756,130001430
parish,,government-organisation:D303,E04001757,130001431
parish,,government-organisation:D303,E04001758,130001432
parish,,government-organisation:D303,E04001759,130001433
parish,,government-organisation:D303,E04001760,130001434
parish,,government-organisation:D303,E04001761,130001435
parish,,government-organisation:D303,E04001762,130001436
parish,,government-organisation:D303,E04001763,130001437
parish,,government-organisation:D303,E04001764,130001438
parish,,government-organisation:D303,E04001765,130001439
parish,,government-organisation:D303,E04001766,130001440
parish,,government-organisation:D303,E04001767,130001441
parish,,government-organisation:D303,E04001768,130001442
parish,,government-organisation:D303,E04001769,130001443
parish,,government-organisation:D303,E04001771,130001444
parish,,government-organisation:D303,E04001772,130001445
parish,,government-organisation:D303,E04001773,130001446
parish,,government-organisation:D303,E04001774,130001447
parish,,government-organisation:D303,E04001775,130001448
parish,,government-organisation:D303,E04001776,130001449
parish,,government-organisation:D303,E04001777,130001450
parish,,government-organisation:D303,E04001778,130001451
parish,,government-organisation:D303,E04001781,130001452
parish,,government-organisation:D303,E04001782,130001453
parish,,government-organisation:D303,E04001783,130001454
parish,,government-organisation:D303,E04001784,130001455
parish,,government-organisation:D303,E04001785,130001456
parish,,government-organisation:D303,E04001786,130001457
parish,,government-organisation:D303,E04001787,130001458
parish,,government-organisation:D303,E04001788,130001459
parish,,government-organisation:D303,E04001790,130001460
parish,,government-organisation:D303,E04001791,130001461
parish,,government-organisation:D303,E04001792,130001462
parish,,government-organisation:D303,E04001793,130001463
parish,,government-organisation:D303,E04001794,130001464
parish,,government-organisation:D303,E04001795,130001465
parish,,government-organisation:D303,E04001796,130001466
parish,,government-organisation:D303,E04001797,130001467
parish,,government-organisation:D303,E04001798,130001468
parish,,government-organisation:D303,E04001799,130001469
parish,,government-organisation:D303,E04001801,130001470
parish,,government-organisation:D303,E04001803,130001471
parish,,government-organisation:D303,E04001804,130001472
parish,,government-organisation:D303,E04001805,130001473
parish,,government-organisation:D303,E04001806,130001474
parish,,government-organisation:D303,E04001807,130001475
parish,,government-organisation:D303,E04001808,130001476
parish,,government-organisation:D303,E04001809,130001477
parish,,government-organisation:D303,E04001811,130001478
parish,,government-organisation:D303,E04001812,130001479
parish,,government-organisation:D303,E04001813,130001480
parish,,government-organisation:D303,E04001814,130001481
parish,,government-organisation:D303,E04001815,130001482
parish,,government-organisation:D303,E04001816,130001483
parish,,government-organisation:D303,E04001817,130001484
parish,,government-organisation:D303,E04001818,130001485
parish,,government-organisation:D303,E04001819,130001486
parish,,government-organisation:D303,E04001820,130001487
parish,,government-organisation:D303,E04001821,130001488
parish,,government-organisation:D303,E04001822,130001489
parish,,government-organisation:D303,E04001823,130001490
parish,,government-organisation:D303,E04001824,130001491
parish,,government-organisation:D303,E04001825,130001492
parish,,government-organisation:D303,E04001826,130001493
parish,,government-organisation:D303,E04001828,130001494
parish,,government-organisation:D303,E04001829,130001495
parish,,government-organisation:D303,E04001830,130001496
parish,,government-organisation:D303,E04001832,130001497
parish,,government-organisation:D303,E04001833,130001498
parish,,government-organisation:D303,E04001834,130001499
parish,,government-organisation:D303,E04001835,130001500
parish,,government-organisation:D303,E04001836,130001501
parish,,government-organisation:D303,E04001837,130001502
parish,,government-organisation:D303,E04001838,130001503
parish,,government-organisation:D303,E04001839,130001504
parish,,government-organisation:D303,E04001840,130001505
parish,,government-organisation:D303,E04001841,130001506
parish,,government-organisation:D303,E04001842,130001507
parish,,government-organisation:D303,E04001843,130001508
parish,,government-organisation:D303,E04001844,130001509
parish,,government-organisation:D303,E04001845,130001510
parish,,government-organisation:D303,E04001846,130001511
parish,,government-organisation:D303,E04001847,130001512
parish,,government-organisation:D303,E04001848,130001513
parish,,government-organisation:D303,E04001849,130001514
parish,,government-organisation:D303,E04001850,130001515
parish,,government-organisation:D303,E04001851,130001516
parish,,government-organisation:D303,E04001852,130001517
parish,,government-organisation:D303,E04001855,130001518
parish,,government-organisation:D303,E04002379,130001519
parish,,government-organisation:D303,E04002380,130001520
parish,,government-organisation:D303,E04002381,130001521
parish,,government-organisation:D303,E04002382,130001522
parish,,government-organisation:D303,E04002383,130001523
parish,,government-organisation:D303,E04002384,130001524
parish,,government-organisation:D303,E04002385,130001525
parish,,government-organisation:D303,E04002386,130001526
parish,,government-organisation:D303,E04002387,130001527
parish,,government-organisation:D303,E04002388,130001528
parish,,government-organisation:D303,E04002389,130001529
parish,,government-organisation:D303,E04002390,130001530
parish,,government-organisation:D303,E04002391,130001531
parish,,government-organisation:D303,E04002392,130001532
parish,,government-organisation:D303,E04002393,130001533
parish,,government-organisation:D303,E04002394,130001534
parish,,government-organisation:D303,E04002395,130001535
parish,,government-organisation:D303,E04002396,130001536
parish,,government-organisation:D303,E04002397,130001537
parish,,government-organisation:D303,E04002398,130001538
parish,,government-organisation:D303,E04002399,130001539
parish,,government-organisation:D303,E04002400,130001540
parish,,government-organisation:D303,E04002401,130001541
parish,,government-organisation:D303,E04002402,130001542
parish,,government-organisation:D303,E04002403,130001543
parish,,government-organisation:D303,E04002404,130001544
parish,,government-organisation:D303,E04002405,130001545
parish,,government-organisation:D303,E04002406,130001546
parish,,government-organisation:D303,E04002407,130001547
parish,,government-organisation:D303,E04002408,130001548
parish,,government-organisation:D303,E04002409,130001549
parish,,government-organisation:D303,E04002410,130001550
parish,,government-organisation:D303,E04002411,130001551
parish,,government-organisation:D303,E04002412,130001552
parish,,government-organisation:D303,E04002413,130001553
parish,,government-organisation:D303,E04002414,130001554
parish,,government-organisation:D303,E04002415,130001555
parish,,government-organisation:D303,E04002417,130001556
parish,,government-organisation:D303,E04002418,130001557
parish,,government-organisation:D303,E04002419,130001558
parish,,government-organisation:D303,E04002420,130001559
parish,,government-organisation:D303,E04002421,130001560
parish,,government-organisation:D303,E04002422,130001561
parish,,government-organisation:D303,E04002423,130001562
parish,,government-organisation:D303,E04002424,130001563
parish,,government-organisation:D303,E04002425,130001564
parish,,government-organisation:D303,E04002427,130001565
parish,,government-organisation:D303,E04002428,130001566
parish,,government-organisation:D303,E04002429,130001567
parish,,government-organisation:D303,E04002430,130001568
parish,,government-organisation:D303,E04002431,130001569
parish,,government-organisation:D303,E04002433,130001570
parish,,government-organisation:D303,E04002434,130001571
parish,,government-organisation:D303,E04002435,130001572
parish,,government-organisation:D303,E04002436,130001573
parish,,government-organisation:D303,E04002437,130001574
parish,,government-organisation:D303,E04002438,130001575
parish,,government-organisation:D303,E04002439,130001576
parish,,government-organisation:D303,E04002440,130001577
parish,,government-organisation:D303,E04002441,130001578
parish,,government-organisation:D303,E04002442,130001579
parish,,government-organisation:D303,E04002443,130001580
parish,,government-organisation:D303,E04002444,130001581
parish,,government-organisation:D303,E04002445,130001582
parish,,government-organisation:D303,E04002446,130001583
parish,,government-organisation:D303,E04002447,130001584
parish,,government-organisation:D303,E04002448,130001585
parish,,government-organisation:D303,E04002449,130001586
parish,,government-organisation:D303,E04002450,130001587
parish,,government-organisation:D303,E04002451,130001588
parish,,government-organisation:D303,E04002452,130001589
parish,,government-organisation:D303,E04002453,130001590
parish,,government-organisation:D303,E04002454,130001591
parish,,government-organisation:D303,E04002455,130001592
parish,,government-organisation:D303,E04002456,130001593
parish,,government-organisation:D303,E04002457,130001594
parish,,government-organisation:D303,E04002458,130001595
parish,,government-organisation:D303,E04002459,130001596
parish,,government-organisation:D303,E04002460,130001597
parish,,government-organisation:D303,E04002461,130001598
parish,,government-organisation:D303,E04002462,130001599
parish,,government-organisation:D303,E04002463,130001600
parish,,government-organisation:D303,E04002464,130001601
parish,,government-organisation:D303,E04002465,130001602
parish,,government-organisation:D303,E04002466,130001603
parish,,government-organisation:D303,E04002467,130001604
parish,,government-organisation:D303,E04002468,130001605
parish,,government-organisation:D303,E04002469,130001606
parish,,government-organisation:D303,E04002470,130001607
parish,,government-organisation:D303,E04002471,130001608
parish,,government-organisation:D303,E04002472,130001609
parish,,government-organisation:D303,E04002473,130001610
parish,,government-organisation:D303,E04002474,130001611
parish,,government-organisation:D303,E04002475,130001612
parish,,government-organisation:D303,E04002476,130001613
parish,,government-organisation:D303,E04002477,130001614
parish,,government-organisation:D303,E04002478,130001615
parish,,government-organisation:D303,E04002479,130001616
parish,,government-organisation:D303,E04002480,130001617
parish,,government-organisation:D303,E04002484,130001618
parish,,government-organisation:D303,E04002489,130001619
parish,,government-organisation:D303,E04002493,130001620
parish,,government-organisation:D303,E04002500,130001621
parish,,government-organisation:D303,E04002505,130001622
parish,,government-organisation:D303,E04002506,130001623
parish,,government-organisation:D303,E04002507,130001624
parish,,government-organisation:D303,E04002508,130001625
parish,,government-organisation:D303,E04002510,130001626
parish,,government-organisation:D303,E04002511,130001627
parish,,government-organisation:D303,E04002512,130001628
parish,,government-organisation:D303,E04002513,130001629
parish,,government-organisation:D303,E04002514,130001630
parish,,government-organisation:D303,E04002515,130001631
parish,,government-organisation:D303,E04002516,130001632
parish,,government-organisation:D303,E04002517,130001633
parish,,government-organisation:D303,E04002518,130001634
parish,,government-organisation:D303,E04002519,130001635
parish,,government-organisation:D303,E04002520,130001636
parish,,government-organisation:D303,E04002521,130001637
parish,,government-organisation:D303,E04002522,130001638
parish,,government-organisation:D303,E04002523,130001639
parish,,government-organisation:D303,E04002524,130001640
parish,,government-organisation:D303,E04002525,130001641
parish,,government-organisation:D303,E04002526,130001642
parish,,government-organisation:D303,E04002527,130001643
parish,,government-organisation:D303,E04002528,130001644
parish,,government-organisation:D303,E04002529,130001645
parish,,government-organisation:D303,E04002530,130001646
parish,,government-organisation:D303,E04002531,130001647
parish,,government-organisation:D303,E04002532,130001648
parish,,government-organisation:D303,E04002533,130001649
parish,,government-organisation:D303,E04002534,130001650
parish,,government-organisation:D303,E04002536,130001651
parish,,government-organisation:D303,E04002537,130001652
parish,,government-organisation:D303,E04002538,130001653
parish,,government-organisation:D303,E04002539,130001654
parish,,government-organisation:D303,E04002540,130001655
parish,,government-organisation:D303,E04002542,130001656
parish,,government-organisation:D303,E04002543,130001657
parish,,government-organisation:D303,E04002544,130001658
parish,,government-organisation:D303,E04002545,130001659
parish,,government-organisation:D303,E04002546,130001660
parish,,government-organisation:D303,E04002547,130001661
parish,,government-organisation:D303,E04002548,130001662
parish,,government-organisation:D303,E04002550,130001663
parish,,government-organisation:D303,E04002551,130001664
parish,,government-organisation:D303,E04002552,130001665
parish,,government-organisation:D303,E04002553,130001666
parish,,government-organisation:D303,E04002554,130001667
parish,,government-organisation:D303,E04002555,130001668
parish,,government-organisation:D303,E04002556,130001669
parish,,government-organisation:D303,E04002557,130001670
parish,,government-organisation:D303,E04002558,130001671
parish,,government-organisation:D303,E04002559,130001672
parish,,government-organisation:D303,E04002560,130001673
parish,,government-organisation:D303,E04002561,130001674
parish,,government-organisation:D303,E04002562,130001675
parish,,government-organisation:D303,E04002563,130001676
parish,,government-organisation:D303,E04002564,130001677
parish,,government-organisation:D303,E04002566,130001678
parish,,government-organisation:D303,E04002567,130001679
parish,,government-organisation:D303,E04002568,130001680
parish,,government-organisation:D303,E04002569,130001681
parish,,government-organisation:D303,E04002570,130001682
parish,,government-organisation:D303,E04002571,130001683
parish,,government-organisation:D303,E04002572,130001684
parish,,government-organisation:D303,E04002573,130001685
parish,,government-organisation:D303,E04002574,130001686
parish,,government-organisation:D303,E04002575,130001687
parish,,government-organisation:D303,E04002576,130001688
parish,,government-organisation:D303,E04002577,130001689
parish,,government-organisation:D303,E04002579,130001690
parish,,government-organisation:D303,E04002580,130001691
parish,,government-organisation:D303,E04002581,130001692
parish,,government-organisation:D303,E04002582,130001693
parish,,government-organisation:D303,E04002583,130001694
parish,,government-organisation:D303,E04002584,130001695
parish,,government-organisation:D303,E04002585,130001696
parish,,government-organisation:D303,E04002586,130001697
parish,,government-organisation:D303,E04002587,130001698
parish,,government-organisation:D303,E04002588,130001699
parish,,government-organisation:D303,E04002589,130001700
parish,,government-organisation:D303,E04002590,130001701
parish,,government-organisation:D303,E04002591,130001702
parish,,government-organisation:D303,E04002592,130001703
parish,,government-organisation:D303,E04002593,130001704
parish,,government-organisation:D303,E04002594,130001705
parish,,government-organisation:D303,E04002595,130001706
parish,,government-organisation:D303,E04002596,130001707
parish,,government-organisation:D303,E04002597,130001708
parish,,government-organisation:D303,E04002598,130001709
parish,,government-organisation:D303,E04002599,130001710
parish,,government-organisation:D303,E04002600,130001711
parish,,government-organisation:D303,E04002601,130001712
parish,,government-organisation:D303,E04002602,130001713
parish,,government-organisation:D303,E04002603,130001714
parish,,government-organisation:D303,E04002604,130001715
parish,,government-organisation:D303,E04002605,130001716
parish,,government-organisation:D303,E04002606,130001717
parish,,government-organisation:D303,E04002607,130001718
parish,,government-organisation:D303,E04002608,130001719
parish,,government-organisation:D303,E04002609,130001720
parish,,government-organisation:D303,E04002610,130001721
parish,,government-organisation:D303,E04002611,130001722
parish,,government-organisation:D303,E04002612,130001723
parish,,government-organisation:D303,E04002613,130001724
parish,,government-organisation:D303,E04002614,130001725
parish,,government-organisation:D303,E04002616,130001726
parish,,government-organisation:D303,E04002617,130001727
parish,,government-organisation:D303,E04002619,130001728
parish,,government-organisation:D303,E04002620,130001729
parish,,government-organisation:D303,E04002621,130001730
parish,,government-organisation:D303,E04002622,130001731
parish,,government-organisation:D303,E04002623,130001732
parish,,government-organisation:D303,E04002624,130001733
parish,,government-organisation:D303,E04002625,130001734
parish,,government-organisation:D303,E04002626,130001735
parish,,government-organisation:D303,E04002627,130001736
parish,,government-organisation:D303,E04002628,130001737
parish,,government-organisation:D303,E04002629,130001738
parish,,government-organisation:D303,E04002630,130001739
parish,,government-organisation:D303,E04002631,130001740
parish,,government-organisation:D303,E04002633,130001741
parish,,government-organisation:D303,E04002634,130001742
parish,,government-organisation:D303,E04002635,130001743
parish,,government-organisation:D303,E04002636,130001744
parish,,government-organisation:D303,E04002637,130001745
parish,,government-organisation:D303,E04002638,130001746
parish,,government-organisation:D303,E04002639,130001747
parish,,government-organisation:D303,E04002640,130001748
parish,,government-organisation:D303,E04002641,130001749
parish,,government-organisation:D303,E04002642,130001750
parish,,government-organisation:D303,E04002643,130001751
parish,,government-organisation:D303,E04002644,130001752
parish,,government-organisation:D303,E04002646,130001753
parish,,government-organisation:D303,E04002647,130001754
parish,,government-organisation:D303,E04002649,130001755
parish,,government-organisation:D303,E04002650,130001756
parish,,government-organisation:D303,E04002651,130001757
parish,,government-organisation:D303,E04002652,130001758
parish,,government-organisation:D303,E04002653,130001759
parish,,government-organisation:D303,E04002654,130001760
parish,,government-organisation:D303,E04002655,130001761
parish,,government-organisation:D303,E04002656,130001762
parish,,government-organisation:D303,E04002657,130001763
parish,,government-organisation:D303,E04002658,130001764
parish,,government-organisation:D303,E04002659,130001765
parish,,government-organisation:D303,E04002660,130001766
parish,,government-organisation:D303,E04002661,130001767
parish,,government-organisation:D303,E04002663,130001768
parish,,government-organisation:D303,E04002664,130001769
parish,,government-organisation:D303,E04002665,130001770
parish,,government-organisation:D303,E04002666,130001771
parish,,government-organisation:D303,E04002667,130001772
parish,,government-organisation:D303,E04002668,130001773
parish,,government-organisation:D303,E04002669,130001774
parish,,government-organisation:D303,E04002670,130001775
parish,,government-organisation:D303,E04002671,130001776
parish,,government-organisation:D303,E04002672,130001777
parish,,government-organisation:D303,E04002673,130001778
parish,,government-organisation:D303,E04002674,130001779
parish,,government-organisation:D303,E04002676,130001780
parish,,government-organisation:D303,E04002677,130001781
parish,,government-organisation:D303,E04002678,130001782
parish,,government-organisation:D303,E04002679,130001783
parish,,government-organisation:D303,E04002680,130001784
parish,,government-organisation:D303,E04002682,130001785
parish,,government-organisation:D303,E04002683,130001786
parish,,government-organisation:D303,E04002684,130001787
parish,,government-organisation:D303,E04002685,130001788
parish,,government-organisation:D303,E04002686,130001789
parish,,government-organisation:D303,E04002687,130001790
parish,,government-organisation:D303,E04002688,130001791
parish,,government-organisation:D303,E04002689,130001792
parish,,government-organisation:D303,E04002690,130001793
parish,,government-organisation:D303,E04002691,130001794
parish,,government-organisation:D303,E04002692,130001795
parish,,government-organisation:D303,E04002693,130001796
parish,,government-organisation:D303,E04002694,130001797
parish,,government-organisation:D303,E04002695,130001798
parish,,government-organisation:D303,E04002696,130001799
parish,,government-organisation:D303,E04002697,130001800
parish,,government-organisation:D303,E04002698,130001801
parish,,government-organisation:D303,E04002699,130001802
parish,,government-organisation:D303,E04002700,130001803
parish,,government-organisation:D303,E04002701,130001804
parish,,government-organisation:D303,E04002703,130001805
parish,,government-organisation:D303,E04002704,130001806
parish,,government-organisation:D303,E04002705,130001807
parish,,government-organisation:D303,E04002706,130001808
parish,,government-organisation:D303,E04002708,130001809
parish,,government-organisation:D303,E04002709,130001810
parish,,government-organisation:D303,E04002710,130001811
parish,,government-organisation:D303,E04002712,130001812
parish,,government-organisation:D303,E04002713,130001813
parish,,government-organisation:D303,E04002714,130001814
parish,,government-organisation:D303,E04002715,130001815
parish,,government-organisation:D303,E04002716,130001816
parish,,government-organisation:D303,E04002717,130001817
parish,,government-organisation:D303,E04002718,130001818
parish,,government-organisation:D303,E04002719,130001819
parish,,government-organisation:D303,E04002720,130001820
parish,,government-organisation:D303,E04002721,130001821
parish,,government-organisation:D303,E04002722,130001822
parish,,government-organisation:D303,E04002723,130001823
parish,,government-organisation:D303,E04002724,130001824
parish,,government-organisation:D303,E04002725,130001825
parish,,government-organisation:D303,E04002726,130001826
parish,,government-organisation:D303,E04002727,130001827
parish,,government-organisation:D303,E04002728,130001828
parish,,government-organisation:D303,E04002729,130001829
parish,,government-organisation:D303,E04002730,130001830
parish,,government-organisation:D303,E04002731,130001831
parish,,government-organisation:D303,E04002732,130001832
parish,,government-organisation:D303,E04002733,130001833
parish,,government-organisation:D303,E04002734,130001834
parish,,government-organisation:D303,E04002735,130001835
parish,,government-organisation:D303,E04002736,130001836
parish,,government-organisation:D303,E04002737,130001837
parish,,government-organisation:D303,E04002738,130001838
parish,,government-organisation:D303,E04002739,130001839
parish,,government-organisation:D303,E04002740,130001840
parish,,government-organisation:D303,E04002741,130001841
parish,,government-organisation:D303,E04002742,130001842
parish,,government-organisation:D303,E04002743,130001843
parish,,government-organisation:D303,E04002744,130001844
parish,,government-organisation:D303,E04002745,130001845
parish,,government-organisation:D303,E04002746,130001846
parish,,government-organisation:D303,E04002747,130001847
parish,,government-organisation:D303,E04002748,130001848
parish,,government-organisation:D303,E04002749,130001849
parish,,government-organisation:D303,E04002750,130001850
parish,,government-organisation:D303,E04002751,130001851
parish,,government-organisation:D303,E04002752,130001852
parish,,government-organisation:D303,E04002753,130001853
parish,,government-organisation:D303,E04002754,130001854
parish,,government-organisation:D303,E04002755,130001855
parish,,government-organisation:D303,E04002756,130001856
parish,,government-organisation:D303,E04002757,130001857
parish,,government-organisation:D303,E04002758,130001858
parish,,government-organisation:D303,E04002759,130001859
parish,,government-organisation:D303,E04002760,130001860
parish,,government-organisation:D303,E04002761,130001861
parish,,government-organisation:D303,E04002762,130001862
parish,,government-organisation:D303,E04002763,130001863
parish,,government-organisation:D303,E04002764,130001864
parish,,government-organisation:D303,E04002766,130001865
parish,,government-organisation:D303,E04002767,130001866
parish,,government-organisation:D303,E04002768,130001867
parish,,government-organisation:D303,E04002769,130001868
parish,,government-organisation:D303,E04002770,130001869
parish,,government-organisation:D303,E04002771,130001870
parish,,government-organisation:D303,E04002772,130001871
parish,,government-organisation:D303,E04002773,130001872
parish,,government-organisation:D303,E04002774,130001873
parish,,government-organisation:D303,E04002775,130001874
parish,,government-organisation:D303,E04002776,130001875
parish,,government-organisation:D303,E04002777,130001876
parish,,government-organisation:D303,E04002779,130001877
parish,,government-organisation:D303,E04002780,130001878
parish,,government-organisation:D303,E04002781,130001879
parish,,government-organisation:D303,E04002782,130001880
parish,,government-organisation:D303,E04002783,130001881
parish,,government-organisation:D303,E04002784,130001882
parish,,government-organisation:D303,E04002785,130001883
parish,,government-organisation:D303,E04002786,130001884
parish,,government-organisation:D303,E04002787,130001885
parish,,government-organisation:D303,E04002788,130001886
parish,,government-organisation:D303,E04002789,130001887
parish,,government-organisation:D303,E04002790,130001888
parish,,government-organisation:D303,E04002791,130001889
parish,,government-organisation:D303,E04002792,130001890
parish,,government-organisation:D303,E04002793,130001891
parish,,government-organisation:D303,E04002794,130001892
parish,,government-organisation:D303,E04002795,130001893
parish,,government-organisation:D303,E04002796,130001894
parish,,government-organisation:D303,E04002798,130001895
parish,,government-organisation:D303,E04002799,130001896
parish,,government-organisation:D303,E04002800,130001897
parish,,government-organisation:D303,E04002801,130001898
parish,,government-organisation:D303,E04002802,130001899
parish,,government-organisation:D303,E04002803,130001900
parish,,government-organisation:D303,E04002804,130001901
parish,,government-organisation:D303,E04002805,130001902
parish,,government-organisation:D303,E04002806,130001903
parish,,government-organisation:D303,E04002807,130001904
parish,,government-organisation:D303,E04002808,130001905
parish,,government-organisation:D303,E04002809,130001906
parish,,government-organisation:D303,E04002810,130001907
parish,,government-organisation:D303,E04002811,130001908
parish,,government-organisation:D303,E04002812,130001909
parish,,government-organisation:D303,E04002813,130001910
parish,,government-organisation:D303,E04002814,130001911
parish,,government-organisation:D303,E04002815,130001912
parish,,government-organisation:D303,E04002817,130001913
parish,,government-organisation:D303,E04002818,130001914
parish,,government-organisation:D303,E04002819,130001915
parish,,government-organisation:D303,E04002820,130001916
parish,,government-organisation:D303,E04002821,130001917
parish,,government-organisation:D303,E04002822,130001918
parish,,government-organisation:D303,E04002823,130001919
parish,,government-organisation:D303,E04002824,130001920
parish,,government-organisation:D303,E04002825,130001921
parish,,government-organisation:D303,E04002826,130001922
parish,,government-organisation:D303,E04002827,130001923
parish,,government-organisation:D303,E04002828,130001924
parish,,government-organisation:D303,E04002829,130001925
parish,,government-organisation:D303,E04002830,130001926
parish,,government-organisation:D303,E04002831,130001927
parish,,government-organisation:D303,E04002832,130001928
parish,,government-organisation:D303,E04002833,130001929
parish,,government-organisation:D303,E04002834,130001930
parish,,government-organisation:D303,E04002835,130001931
parish,,government-organisation:D303,E04002836,130001932
parish,,government-organisation:D303,E04002837,130001933
parish,,government-organisation:D303,E04002838,130001934
parish,,government-organisation:D303,E04002839,130001935
parish,,government-organisation:D303,E04002840,130001936
parish,,government-organisation:D303,E04002841,130001937
parish,,government-organisation:D303,E04002842,130001938
parish,,government-organisation:D303,E04002843,130001939
parish,,government-organisation:D303,E04002844,130001940
parish,,government-organisation:D303,E04002845,130001941
parish,,government-organisation:D303,E04002846,130001942
parish,,government-organisation:D303,E04002847,130001943
parish,,government-organisation:D303,E04002848,130001944
parish,,government-organisation:D303,E04002849,130001945
parish,,government-organisation:D303,E04002850,130001946
parish,,government-organisation:D303,E04002851,130001947
parish,,government-organisation:D303,E04002852,130001948
parish,,government-organisation:D303,E04002853,130001949
parish,,government-organisation:D303,E04002854,130001950
parish,,government-organisation:D303,E04002855,130001951
parish,,government-organisation:D303,E04002856,130001952
parish,,government-organisation:D303,E04002857,130001953
parish,,government-organisation:D303,E04002858,130001954
parish,,government-organisation:D303,E04002859,130001955
parish,,government-organisation:D303,E04002860,130001956
parish,,government-organisation:D303,E04002861,130001957
parish,,government-organisation:D303,E04002862,130001958
parish,,government-organisation:D303,E04002863,130001959
parish,,government-organisation:D303,E04002864,130001960
parish,,government-organisation:D303,E04002865,130001961
parish,,government-organisation:D303,E04002866,130001962
parish,,government-organisation:D303,E04002867,130001963
parish,,government-organisation:D303,E04002868,130001964
parish,,government-organisation:D303,E04002869,130001965
parish,,government-organisation:D303,E04002870,130001966
parish,,government-organisation:D303,E04002871,130001967
parish,,government-organisation:D303,E04002872,130001968
parish,,government-organisation:D303,E04002873,130001969
parish,,government-organisation:D303,E04002874,130001970
parish,,government-organisation:D303,E04002875,130001971
parish,,government-organisation:D303,E04002876,130001972
parish,,government-organisation:D303,E04002877,130001973
parish,,government-organisation:D303,E04002878,130001974
parish,,government-organisation:D303,E04002879,130001975
parish,,government-organisation:D303,E04002880,130001976
parish,,government-organisation:D303,E04002881,130001977
parish,,government-organisation:D303,E04002882,130001978
parish,,government-organisation:D303,E04002883,130001979
parish,,government-organisation:D303,E04002884,130001980
parish,,government-organisation:D303,E04002885,130001981
parish,,government-organisation:D303,E04002886,130001982
parish,,government-organisation:D303,E04002888,130001983
parish,,government-organisation:D303,E04002889,130001984
parish,,government-organisation:D303,E04002890,130001985
